timestamp,open,high,low,close,volume
2025-12-19 12:00:00,0.05,0.16,0.05,0.11598,18415732.1
2025-12-19 16:00:00,0.11586,0.14754,0.10464,0.11156,15839844.0
2025-12-19 20:00:00,0.11003,0.12105,0.091,0.10477,18966372.1
2025-12-20 00:00:00,0.104,0.10996,0.09266,0.10638,22299196.4
2025-12-20 04:00:00,0.10631,0.11826,0.0988,0.10886,17071894.7
2025-12-20 08:00:00,0.10866,0.10961,0.096,0.1004,18806207.7
2025-12-20 12:00:00,0.10027,0.10248,0.084,0.09345,22216622.5
2025-12-20 16:00:00,0.09346,0.09796,0.08786,0.09335,21218740.7
2025-12-20 20:00:00,0.09366,0.09558,0.08841,0.09228,18832555.1
2025-12-21 00:00:00,0.09203,0.09961,0.08897,0.09514,19429169.0
2025-12-21 04:00:00,0.09513,0.09841,0.09048,0.09405,41120995.1
2025-12-21 08:00:00,0.09405,0.1464,0.09352,0.12114,19329121.6
2025-12-21 12:00:00,0.12173,0.13343,0.11407,0.11835,19388068.5
2025-12-21 16:00:00,0.11836,0.17467,0.11698,0.15542,22990233.5
2025-12-21 20:00:00,0.15592,0.16893,0.13155,0.16171,17813074.4
2025-12-22 00:00:00,0.16112,0.178,0.1522,0.15927,13983362.1
2025-12-22 04:00:00,0.15969,0.16709,0.14674,0.15854,13676785.5
2025-12-22 08:00:00,0.15855,0.20157,0.15367,0.18738,18948051.6
2025-12-22 12:00:00,0.18737,0.20186,0.17101,0.17709,19070719.9
2025-12-22 16:00:00,0.17738,0.18481,0.16251,0.1688,16120883.9
2025-12-22 20:00:00,0.16927,0.16927,0.15429,0.16139,21519876.8
2025-12-23 00:00:00,0.16157,0.17541,0.15333,0.17034,22861595.6
2025-12-23 04:00:00,0.17042,0.17436,0.1431,0.14742,30701897.9
2025-12-23 08:00:00,0.14772,0.15527,0.14351,0.1485,28406177.2
2025-12-23 12:00:00,0.14843,0.15457,0.13408,0.14079,27243232.5
2025-12-23 16:00:00,0.14109,0.14894,0.13762,0.14432,31599247.9
2025-12-23 20:00:00,0.14451,0.15257,0.14234,0.14968,28972903.1
2025-12-24 00:00:00,0.14967,0.15006,0.13633,0.13781,25340007.0
2025-12-24 04:00:00,0.13789,0.1493,0.13716,0.14108,22094520.3
2025-12-24 08:00:00,0.14108,0.15412,0.14002,0.14332,20357973.8
